Sample_name	Weight
907065	1.0
1331032	1.0
687812	1.0
1298362	1.0
687816	1.0
1331034	7.695121951219512
1479987	1.0
949165	1.0
907317	1.0
908136	1.0
907799	1.0
909780	1.0
1290813	1.0
908471	1.0
907787	7.695121951219512
1287706	7.695121951219512
1330950	1.0
905945	1.0
905976	1.0
949176	1.0
907268	1.0
925339	1.0
909748	1.0
907314	1.0
1240215	1.0
906844	7.695121951219512
753561	1.0
908123	1.0
906868	1.0
909744	1.0
909719	1.0
1298216	1.0
1503371	1.0
1299064	1.0
908144	1.0
910924	1.0
1331036	7.695121951219512
907786	1.0
949179	1.0
909905	1.0
1290768	1.0
1331049	1.0
1331045	1.0
906696	1.0
1240216	1.0
1298353	1.0
687455	1.0
910691	1.0
1240143	1.0
909904	1.0
753586	1.0
906826	1.0
1298226	1.0
753563	7.695121951219512
906861	1.0
687802	1.0
908122	7.695121951219512
1290769	1.0
1330973	1.0
684059	1.0
1524415	1.0
908130	1.0
749712	1.0
1240160	1.0
930083	1.0
906808	1.0
1299070	1.0
724859	1.0
753535	1.0
1298348	1.0
924240	1.0
905969	1.0
1327773	1.0
1330982	7.695121951219512
1290807	1.0
909716	1.0
907000	1.0
906746	1.0
1298218	1.0
910922	1.0
753618	1.0
907043	7.695121951219512
907790	1.0
907067	1.0
1240179	1.0
925347	1.0
687787	1.0
906875	1.0
910850	1.0
1240157	1.0
749713	7.695121951219512
909251	7.695121951219512
1330991	1.0
908127	1.0
1240134	1.0
908121	1.0
688025	1.0
1240122	1.0
908151	1.0
908152	1.0
753575	1.0
909711	1.0
687505	1.0
906798	1.0
1298539	1.0
1298145	1.0
1290906	1.0
1330994	7.695121951219512
906814	1.0
687777	1.0
1240198	1.0
906835	1.0
906853	1.0
906832	7.695121951219512
687820	1.0
909738	1.0
1479995	1.0
687980	1.0
687985	1.0
1331039	1.0
908467	1.0
687590	1.0
753555	1.0
930297	1.0
687448	1.0
1297446	1.0
909974	1.0
1290767	1.0
909743	1.0
1240141	1.0
908447	1.0
910925	1.0
910900	1.0
946369	1.0
907300	7.695121951219512
907320	1.0
910936	1.0
1240158	1.0
688001	7.695121951219512
909250	1.0
1298476	1.0
910920	1.0
908132	7.695121951219512
687586	1.0
1327765	7.695121951219512
906820	7.695121951219512
910401	1.0
687800	1.0
753531	1.0
1298219	1.0
907050	1.0
949153	1.0
1331035	1.0
1240199	1.0
910692	1.0
1240167	1.0
906872	1.0
753623	1.0
909740	1.0
1660034	1.0
949155	1.0
909256	1.0
1524414	1.0
753559	1.0
906818	1.0
1240187	1.0
906870	7.695121951219512
908452	1.0
687506	1.0
1524417	1.0
909758	1.0
910899	7.695121951219512
909749	1.0
1240219	1.0
753549	1.0
910695	1.0
905947	1.0
909718	1.0
906765	7.695121951219512
949088	7.695121951219512
909781	1.0
905985	7.695121951219512
1298357	1.0
1290730	1.0
684072	1.0
909757	1.0
1240185	1.0
907273	1.0
1298215	1.0
907170	7.695121951219512
910546	1.0
905937	1.0
1299081	1.0
753585	1.0
906792	1.0
909759	1.0
910569	7.695121951219512
910903	1.0
684052	1.0
907046	1.0
688013	7.695121951219512
906834	7.695121951219512
753566	1.0
905965	7.695121951219512
910079	1.0
724838	1.0
905959	1.0
946373	1.0
910935	7.695121951219512
924188	1.0
906693	1.0
949175	1.0
910919	7.695121951219512
688086	1.0
1290908	1.0
753577	1.0
753539	1.0
909709	1.0
749716	1.0
753552	1.0
724869	1.0
907169	1.0
1240149	1.0
908443	1.0
908468	7.695121951219512
905967	1.0
1240129	1.0
905981	1.0
910780	1.0
910941	1.0
688010	7.695121951219512
907042	1.0
687819	1.0
910948	1.0
1503364	1.0
909707	1.0
910706	1.0
905989	1.0
1327769	7.695121951219512
910704	1.0
905983	1.0
906793	1.0
1322218	1.0
1298151	1.0
909255	7.695121951219512
724868	1.0
907044	1.0
906854	7.695121951219512
688006	1.0
907286	1.0
908460	1.0
753600	1.0
907055	1.0
910927	1.0
688023	1.0
1240204	1.0
1503365	1.0
907322	1.0
906863	1.0
907274	1.0
924108	1.0
907062	1.0
909725	1.0
1290812	1.0
925340	1.0
1240222	1.0
905961	1.0
906833	1.0
906839	1.0
1240184	1.0
905962	1.0
905944	1.0
907045	1.0
1240202	1.0
1240182	1.0
949167	1.0
1299078	1.0
909754	1.0
905957	1.0
724863	1.0
910916	1.0
946360	1.0
949172	1.0
1659819	7.695121951219512
905936	1.0
753569	1.0
908146	7.695121951219512
1240220	1.0
910567	1.0
925345	1.0
753581	1.0
909755	1.0
908128	1.0
909252	7.695121951219512
924244	1.0
909260	7.695121951219512
1240166	1.0
1524416	1.0
1240196	1.0
1299059	1.0
1240128	1.0
908126	1.0
1503369	7.695121951219512
687568	1.0
908483	1.0
907269	7.695121951219512
909907	1.0
724873	1.0
1240226	1.0
910545	7.695121951219512
1480364	1.0
907059	1.0
949090	1.0
907057	1.0
910853	1.0
753616	1.0
908143	1.0
687997	1.0
753584	1.0
1298358	1.0
909773	1.0
924107	1.0
908472	1.0
949156	1.0
724855	1.0
688121	1.0
1330995	1.0
687829	1.0
1330947	7.695121951219512
687815	1.0
1240154	1.0
946358	1.0
924186	1.0
906795	1.0
713869	1.0
1247871	1.0
910399	1.0
753615	1.0
907313	1.0
1330931	1.0
687798	1.0
907281	7.695121951219512
1240209	1.0
908149	1.0
1240178	1.0
687821	1.0
907270	7.695121951219512
905939	1.0
910933	1.0
1240223	1.0
906862	1.0
949177	1.0
906831	1.0
724831	1.0
949171	1.0
1240145	1.0
753608	1.0
1240132	1.0
907071	1.0
930082	1.0
906763	7.695121951219512
1330948	7.695121951219512
905975	1.0
1240159	1.0
925338	1.0
909703	7.695121951219512
906848	7.695121951219512
753570	1.0
908448	1.0
1297447	1.0
909746	1.0
1240140	1.0
1290798	1.0
907276	1.0
905964	1.0
749717	1.0
924250	1.0
908129	1.0
909751	1.0
1503366	1.0
688027	1.0
909723	1.0
724839	1.0
908440	7.695121951219512
910942	1.0
753545	1.0
1327775	1.0
908135	1.0
749714	1.0
724878	1.0
910687	7.695121951219512
753604	1.0
949094	1.0
909253	1.0
910694	1.0
925343	1.0
1240174	1.0
906999	1.0
908124	1.0
949168	1.0
917486	1.0
907176	1.0
909785	7.695121951219512
735784	1.0
753592	1.0
909720	1.0
906851	1.0
909704	1.0
1240191	1.0
908147	1.0
724834	1.0
1299052	1.0
908131	1.0
909724	1.0
909770	1.0
908139	1.0
907291	1.0
905991	1.0
1327766	1.0
909975	1.0
684062	1.0
906828	1.0
909769	1.0
753573	1.0
1240150	1.0
925346	1.0
909717	1.0
753624	1.0
1659818	1.0
909713	1.0
1322213	7.695121951219512
907783	1.0
908454	1.0
909735	1.0
906804	1.0
1240207	1.0
